DEPTH	CALI	CORE_POR	DT	GR	LLD	LLS	MSFL	NPHI	RHOB	CORE_KH	CORE_KV	MD_m	RFT	TVDSS	UTME	UTMN
1475.9	8.693717957	-999.25	74.19848633	68.94084168	0.833055079	0.149383202	0.306683451	0.357086092	2.397787571	-999.25	-999.25	1475.972412	-999.25	1465.271729	400943.6875	87045.35156
1476	8.702037811	-999.25	75.05341339	68.58509064	0.854543328	0.149960637	0.314175576	0.359740943	2.393088102	-999.25	-999.25	1476.072388	-999.25	1465.371582	400943.6875	87045.34375
1476.1	8.692653656	-999.25	74.38694763	72.74158478	0.830265105	0.149304465	0.31876877	0.358756691	2.392891407	-999.25	-999.25	1476.172363	-999.25	1465.471436	400943.6875	87045.33594
1476.2	8.69058609	-999.25	74.09430695	76.76970673	0.832400024	0.149351716	0.321603417	0.354993969	2.387278318	-999.25	-999.25	1476.272339	-999.25	1465.571411	400943.6875	87045.33594
1476.3	8.694748879	-999.25	74.12542725	80.66117859	0.856865346	0.150000006	0.322861403	0.34900865	2.377052784	-999.25	-999.25	1476.372315	-999.25	1465.671265	400943.6875	87045.32813
1476.4	8.69041729	-999.25	74.16905975	82.45121002	0.837311566	0.150000006	0.31964618	0.358063757	2.373115778	-999.25	-999.25	1476.47229	-999.25	1465.771118	400943.6875	87045.32031
1476.5	8.690313339	-999.25	74.30882263	82.41917419	0.823553562	0.150000006	0.317039371	0.365293682	2.371164084	-999.25	-999.25	1476.572266	-999.25	1465.870972	400943.6875	87045.32031
1476.6	8.694644928	-999.25	74.54943848	80.47547913	0.815876365	0.150000006	0.315070868	0.370608658	2.371295214	-999.25	-999.25	1476.672241	-999.25	1465.970947	400943.6875	87045.3125
1476.7	8.690625191	-999.25	74.56430054	79.85322571	0.839446962	0.150000006	0.311331213	0.386170864	2.390086651	-999.25	-999.25	1476.772095	-999.25	1466.070801	400943.6875	87045.30469
1476.8	8.690163612	-999.25	74.69360352	80.07437134	0.852145135	0.149711296	0.31110552	0.393800795	2.410498619	-999.25	-999.25	1476.87207	-999.25	1466.170654	400943.6875	87045.30469
1476.9	8.694624901	-999.25	74.97930145	81.30612946	0.849520505	0.149055123	0.315436244	0.390848041	2.432086468	-999.25	-999.25	1476.972046	-999.25	1466.270508	400943.6875	87045.29688
1477	8.699627876	-999.25	75.48059082	84.54137421	0.861441195	0.149000004	0.311833054	0.387835175	2.450128079	-999.25	-999.25	1477.072022	-999.25	1466.370483	400943.6875	87045.28906
1477.1	8.69899559	-999.25	75.69150543	86.68610382	0.863944054	0.149000004	0.311154842	0.38000682	2.466507196	-999.25	-999.25	1477.171997	-999.25	1466.470337	400943.6875	87045.28906
1477.2	8.689547539	-999.25	75.42136383	86.85447693	0.849770844	0.149000004	0.316141725	0.364718109	2.480811596	-999.25	-999.25	1477.271973	-999.25	1466.57019	400943.6875	87045.28125
1477.3	8.692058563	-999.25	75.62895966	87.06504822	0.828307331	0.149569556	0.31400919	0.36640209	2.482984543	-999.25	-999.25	1477.371948	-999.25	1466.670044	400943.6875	87045.27344
1477.4	8.694944382	-999.25	75.92516327	86.47784424	0.812326253	0.149774283	0.30950734	0.371637791	2.486946821	-999.25	-999.25	1477.471924	-999.25	1466.769898	400943.6875	87045.27344
1477.5	8.695075989	-999.25	76.25180817	84.35704804	0.808914185	0.149118111	0.302551955	0.378724396	2.497839212	-999.25	-999.25	1477.571899	-999.25	1466.869873	400943.6875	87045.26563
1477.6	8.699189186	-999.25	76.5154953	86.57880402	0.818845928	0.14953807	0.307003409	0.392644346	2.498777628	-999.25	-999.25	1477.671753	-999.25	1466.969727	400943.6875	87045.25781
1477.7	8.699902535	-999.25	76.83571625	88.91929627	0.830988169	0.149805784	0.313453794	0.403053284	2.496559858	-999.25	-999.25	1477.771729	-999.25	1467.06958	400943.6875	87045.25781
1477.8	8.690454483	-999.25	77.32324219	89.27500153	0.841421247	0.149149612	0.318703145	0.401544094	2.49203229	-999.25	-999.25	1477.871704	-999.25	1467.169434	400943.6875	87045.25
1477.9	8.691642761	-999.25	77.71645355	91.4883728	0.84268558	0.149506569	0.321419686	0.392639101	2.486187697	-999.25	-999.25	1477.97168	-999.25	1467.269409	400943.6875	87045.24219
1478	8.694931984	-999.25	77.97299957	92.65277863	0.835432529	0.14983727	0.32244435	0.381712586	2.486804962	-999.25	-999.25	1478.071655	-999.25	1467.369263	400943.6875	87045.24219
1478.1	8.695063591	-999.25	77.89964294	88.97285461	0.810563743	0.149181113	0.320607096	0.371279538	2.508196116	-999.25	-999.25	1478.171631	-999.25	1467.469116	400943.6875	87045.23438
1478.2	8.698805809	-999.25	77.99583435	88.11867523	0.810350895	0.149000004	0.321050137	0.367877424	2.536285639	-999.25	-999.25	1478.271606	-999.25	1467.56897	400943.6875	87045.23438
1478.3	8.70287323	-999.25	78.15583801	87.48090363	0.816623926	0.149000004	0.323399216	0.368533611	2.565117598	-999.25	-999.25	1478.371582	-999.25	1467.668945	400943.6875	87045.22656
1478.4	8.702742577	-999.25	78.31253052	83.39993286	0.811243296	0.149000004	0.329895258	0.374701589	2.586705446	-999.25	-999.25	1478.471558	-999.25	1467.768799	400943.6875	87045.21875
1478.5	8.692808151	-999.25	78.03927612	81.78729248	0.825246692	0.149000004	0.338476121	0.373639375	2.597381592	-999.25	-999.25	1478.571533	-999.25	1467.868652	400943.6875	87045.21875
1478.6	8.681158066	-999.25	77.61299133	81.23071289	0.848670363	0.149099737	0.344655126	0.366588444	2.603206873	-999.25	-999.25	1478.671387	-999.25	1467.968506	400943.6875	87045.21094
1478.7	8.686144829	-999.25	77.48267365	79.96569061	0.872817338	0.14975591	0.331859857	0.345459849	2.61114645	-999.25	-999.25	1478.771362	-999.25	1468.068481	400943.6875	87045.20313
1478.8	8.69088459	-999.25	77.20623779	80.57832336	0.860124946	0.149587929	0.321001321	0.327998698	2.621846914	-999.25	-999.25	1478.871338	-999.25	1468.168335	400943.6875	87045.20313
1478.9	8.695525169	-999.25	76.87194061	81.96154785	0.831452012	0.149000004	0.313030183	0.31419763	2.633582354	-999.25	-999.25	1478.971314	-999.25	1468.268189	400943.6875	87045.19531
1479	8.700577736	-999.25	76.7848053	80.40137482	0.853105545	0.149000004	0.320051193	0.313213378	2.64014411	-999.25	-999.25	1479.071289	-999.25	1468.368042	400943.6875	87045.1875
1479.1	8.69733429	-999.25	76.63143921	80.55384064	0.850059569	0.149000004	0.326387137	0.322428584	2.64446044	-999.25	-999.25	1479.171265	-999.25	1468.468018	400943.6875	87045.1875
1479.2	8.690000534	-999.25	76.43880463	81.74337769	0.830013335	0.149073497	0.331951439	0.338338822	2.647073507	-999.25	-999.25	1479.27124	-999.25	1468.567871	400943.6875	87045.17969
1479.3	8.715000153	-999.25	76.39254761	79.50899506	0.824895263	0.150385827	0.332870066	0.342603922	2.648385763	-999.25	-999.25	1479.371216	-999.25	1468.667725	400943.6875	87045.17188
1479.4	8.731865883	-999.25	76.22156525	79.6833725	0.835101843	0.150650919	0.314100504	0.343168765	2.650396347	-999.25	-999.25	1479.471191	-999.25	1468.767578	400943.6875	87045.17188
1479.5	8.741382599	-999.25	75.94273377	81.93322754	0.858644664	0.149994761	0.278479517	0.340567708	2.653009653	-999.25	-999.25	1479.571167	-999.25	1468.867554	400943.6875	87045.16406
1479.6	8.72668457	-999.25	75.89581299	78.78730011	0.86422205	0.149338588	0.300920457	0.349032283	2.65419054	-999.25	-999.25	1479.671021	-999.25	1468.967407	400943.6875	87045.15625
1479.7	8.714177132	-999.25	75.75672913	78.1439743	0.872403681	0.149000004	0.314246714	0.356226504	2.651052475	-999.25	-999.25	1479.770996	-999.25	1469.067261	400943.6875	87045.15625
1479.8	8.704007149	-999.25	75.51938629	80.16871643	0.883361697	0.149000004	0.317855626	0.362066418	2.643309593	-999.25	-999.25	1479.870972	-999.25	1469.167114	400943.6875	87045.14844
1479.9	8.722245216	-999.25	75.77547455	85.95823669	0.884177983	0.148370087	0.321779519	0.366457492	2.636007786	-999.25	-999.25	1479.970947	-999.25	1469.26709	400943.6875	87045.14063
1480	8.724702835	-999.25	75.91496277	90.80910492	0.870238602	0.148286089	0.324772447	0.364065081	2.625720263	-999.25	-999.25	1480.070923	-999.25	1469.366943	400943.6875	87045.14063
1480.1	8.7052145	-999.25	75.87703705	94.24282837	0.837758303	0.148942262	0.326544106	0.352975845	2.611547232	-999.25	-999.25	1480.170898	-999.25	1469.466797	400943.6875	87045.13281
1480.2	8.707868576	-999.25	75.76615906	97.14646912	0.84208113	0.149000004	0.314492136	0.364925981	2.610120535	-999.25	-999.25	1480.270874	-999.25	1469.56665	400943.6875	87045.125
1480.3	8.708814621	-999.25	75.77121735	96.4380188	0.849064052	0.149000004	0.306274563	0.381517857	2.611043692	-999.25	-999.25	1480.37085	-999.25	1469.666504	400943.6875	87045.125
1480.4	8.703696251	-999.25	75.9702301	90.11283112	0.854641497	0.149000004	0.306208909	0.40192467	2.613734007	-999.25	-999.25	1480.470825	-999.25	1469.76648	400943.6875	87045.11719
1480.5	8.698577881	-999.25	76.06793976	88.97151947	0.834140182	0.149000004	0.315667719	0.421084255	2.621810198	-999.25	-999.25	1480.570801	-999.25	1469.866333	400943.6875	87045.10938
1480.6	8.696940422	-999.25	76.09570313	87.59539795	0.825061441	0.149223104	0.324885577	0.431547523	2.624621153	-999.25	-999.25	1480.670654	-999.25	1469.966187	400943.6875	87045.10938
1480.7	8.702058792	-999.25	76.01867676	84.17952728	0.846124411	0.149879277	0.330725461	0.425510764	2.615566015	-999.25	-999.25	1480.77063	-999.25	1470.06604	400943.6875	87045.10156
1480.8	8.707230568	-999.25	76.13493347	85.47036743	0.82633388	0.149464577	0.327730715	0.420973241	2.601103067	-999.25	-999.25	1480.870606	-999.25	1470.166016	400943.6875	87045.09375
1480.9	8.710900307	-999.25	76.27235413	87.1050415	0.808041751	0.149191603	0.325790286	0.417731762	2.585209847	-999.25	-999.25	1480.970581	-999.25	1470.265869	400943.6875	87045.09375
1481	8.710900307	-999.25	76.35542297	87.00005341	0.815718889	0.149847776	0.331236482	0.416813105	2.568805695	-999.25	-999.25	1481.070557	-999.25	1470.365723	400943.6875	87045.08594
1481.1	8.706918716	-999.25	76.44020844	88.47551727	0.803188205	0.150000006	0.317432284	0.419522822	2.550789118	-999.25	-999.25	1481.170532	-999.25	1470.465576	400943.6875	87045.07813
1481.2	8.70178318	-999.25	76.59233856	89.84600067	0.784569025	0.150000006	0.305834115	0.417532802	2.542579889	-999.25	-999.25	1481.270508	-999.25	1470.565552	400943.6875	87045.07813
1481.3	8.696796417	-999.25	76.95153046	89.41201019	0.765999496	0.150000006	0.319088727	0.397585303	2.566267252	-999.25	-999.25	1481.370483	-999.25	1470.665405	400943.6875	87045.07031
1481.4	8.706360817	-999.25	76.91329956	87.96913147	0.738642514	0.149527565	0.326579541	0.389165342	2.58787632	-999.25	-999.25	1481.470459	-999.25	1470.765259	400943.6875	87045.07031
1481.5	8.717635155	-999.25	76.8048172	85.9994812	0.715713382	0.149128616	0.329539627	0.382141739	2.615982056	-999.25	-999.25	1481.570435	-999.25	1470.865112	400943.6875	87045.0625
1481.6	8.712714195	-999.25	77.04215241	83.47849274	0.724965334	0.149784789	0.32310918	0.362456709	2.674052954	-999.25	-999.25	1481.670288	-999.25	1470.965088	400943.6875	87045.05469
1481.7	8.711055756	-999.25	77.1203537	81.69290161	0.698941708	0.149559066	0.315135449	0.358910233	2.705755234	-999.25	-999.25	1481.770264	-999.25	1471.064941	400943.6875	87045.05469
1481.8	8.711009979	-999.25	77.08588409	80.56609345	0.662449598	0.149000004	0.312274009	0.361813396	2.723392725	-999.25	-999.25	1481.870239	-999.25	1471.164795	400943.6875	87045.04688
1481.9	8.711074829	-999.25	76.84999085	81.16537476	0.66481185	0.149000004	0.343179524	0.35649842	2.734153748	-999.25	-999.25	1481.970215	-999.25	1471.264648	400943.6875	87045.03906
1482	8.71429348	-999.25	76.98731232	82.40126038	0.658002377	0.149409458	0.337562203	0.366374016	2.716581106	-999.25	-999.25	1482.07019	-999.25	1471.364624	400943.6875	87045.03906
1482.1	8.718906403	-999.25	77.3577652	83.95478058	0.644990563	0.150000006	0.312660635	0.384366155	2.678011656	-999.25	-999.25	1482.170166	-999.25	1471.464478	400943.6875	87045.03125
1482.2	8.718972206	-999.25	77.80238342	84.91455841	0.625896037	0.150000006	0.312266916	0.393027544	2.604127169	-999.25	-999.25	1482.270142	-999.25	1471.564331	400943.6875	87045.02344
1482.3	8.719075203	-999.25	77.99513245	84.22631073	0.596937001	0.150000006	0.315501571	0.395074785	2.515918255	-999.25	-999.25	1482.370117	-999.25	1471.664185	400943.6875	87045.02344
1482.4	8.719688416	-999.25	78.00828552	82.44797516	0.561825454	0.15003413	0.321697116	0.391717583	2.417120457	-999.25	-999.25	1482.470093	-999.25	1471.76416	400943.6875	87045.01563
1482.5	8.729071617	-999.25	78.12725067	82.91287231	0.546930432	0.150690287	0.33318007	0.37859422	2.317514181	-999.25	-999.25	1482.569946	-999.25	1471.864014	400943.6875	87045.00781
1482.6	8.72584343	-999.25	78.11878967	81.78236389	0.528848052	0.151346445	0.334962219	0.37482518	2.22563386	-999.25	-999.25	1482.669922	-999.25	1471.963867	400943.6875	87045.00781
1482.7	8.711419106	-999.25	77.9956131	79.23452759	0.507909179	0.151999995	0.328081876	0.379430473	2.140826225	-999.25	-999.25	1482.769898	-999.25	1472.063721	400943.6875	87045
1482.8	8.716275215	-999.25	77.6734314	78.89043427	0.48520577	0.151999995	0.323554337	0.387042016	2.097388029	-999.25	-999.25	1482.869873	-999.25	1472.163696	400943.6875	87044.99219
1482.9	8.716406822	-999.25	77.48608398	77.50489044	0.47002992	0.151685029	0.323341757	0.393362194	2.073918104	-999.25	-999.25	1482.969849	-999.25	1472.26355	400943.6875	87044.99219
1483	8.711419106	-999.25	77.44480896	74.99110413	0.46300894	0.151028872	0.327803671	0.398283452	2.072080851	-999.25	-999.25	1483.069824	-999.25	1472.363403	400943.6875	87044.98438
1483.1	8.715968132	-999.25	77.67377472	75.68971252	0.439552754	0.151627287	0.334147513	0.381562978	2.070745468	-999.25	-999.25	1483.1698	-999.25	1472.463257	400943.6875	87044.97656
1483.2	8.716702461	-999.25	77.88562012	76.19859314	0.43331182	0.153133854	0.335022032	0.372803927	2.06994319	-999.25	-999.25	1483.269775	-999.25	1472.56311	400943.6875	87044.97656
1483.3	8.711846352	-999.25	78.05858612	76.26361847	0.450700283	0.15575853	0.328591615	0.375822306	2.069812298	-999.25	-999.25	1483.369751	-999.25	1472.663086	400943.6875	87044.96875
1483.4	8.724626541	-999.25	78.84194946	77.33304596	0.433889777	0.16023019	0.320909977	0.384143323	2.061578035	-999.25	-999.25	1483.469727	-999.25	1472.76294	400943.6875	87044.96094
1483.5	8.732011795	-999.25	79.48029327	78.40206146	0.420593709	0.167685837	0.315344095	0.392144889	2.052195311	-999.25	-999.25	1483.56958	-999.25	1472.862793	400943.6875	87044.96094
1483.6	8.727878571	-999.25	79.78678894	79.30718231	0.418493956	0.179628089	0.313375592	0.39877218	2.042287111	-999.25	-999.25	1483.669556	-999.25	1472.962647	400943.6875	87044.95313
1483.7	8.735369682	-999.25	80.9280014	80.1223526	0.428075314	0.206580833	0.31468007	0.397104204	2.027525902	-999.25	-999.25	1483.769531	-999.25	1473.062622	400943.6875	87044.94531
1483.8	8.738491058	-999.25	81.56268311	80.30879211	0.433583468	0.242282674	0.314841718	0.395761401	2.014333963	-999.25	-999.25	1483.869507	-999.25	1473.162476	400943.6875	87044.94531
1483.9	8.729239464	-999.25	80.92784119	79.28169251	0.427284241	0.290445387	0.311692119	0.397729904	2.005803585	-999.25	-999.25	1483.969482	-999.25	1473.262329	400943.6875	87044.9375
1484	8.743431091	-999.25	77.20340729	76.42967224	0.378733307	0.323902607	0.313177943	0.405346185	2.007023811	-999.25	-999.25	1484.069458	-999.25	1473.362183	400943.6875	87044.92969
1484.1	8.754547119	-999.25	75.24995422	73.56339264	0.318359047	0.329577148	0.316303939	0.40873307	2.019062281	-999.25	-999.25	1484.169434	-999.25	1473.462158	400943.6875	87044.92969
1484.2	8.744638443	-999.25	79.44319153	71.70644379	0.252939105	0.274984002	0.320831507	0.398431242	2.052264452	-999.25	-999.25	1484.269409	-999.25	1473.562012	400943.6875	87044.92188
1484.3	8.746260643	-999.25	81.38243103	70.44574738	0.157640949	0.174570873	0.321950138	0.388029128	2.092785597	-999.25	-999.25	1484.369385	-999.25	1473.661865	400943.6875	87044.91406
1484.4	8.754074097	-999.25	82.86643219	70.20238495	0.076499209	0.086791337	0.322015762	0.379564583	2.140402317	-999.25	-999.25	1484.46936	-999.25	1473.761719	400943.6875	87044.91406
1484.5	8.770215988	-999.25	85.11367798	72.59733582	0.069412597	0.083838582	0.322081387	0.377333611	2.203328848	-999.25	-999.25	1484.569214	-999.25	1473.861694	400943.6875	87044.90625
1484.6	8.861668587	-999.25	90.2184906	73.91278076	0.081259579	0.082859054	0.327925742	0.383559316	2.122961521	-999.25	-999.25	1484.66919	-999.25	1473.961548	400943.6875	87044.90625
1484.7	8.973784447	-999.25	96.07019043	75.5479126	0.111274801	0.090574019	0.333025992	0.390342504	2.024950266	-999.25	-999.25	1484.769165	-999.25	1474.061401	400943.6875	87044.89844
1484.8	9.047143936	-999.25	100.2951202	80.33026123	0.186143562	0.13158451	0.325348824	0.385355651	2.091879606	-999.25	-999.25	1484.869141	-999.25	1474.161255	400943.6875	87044.89063
1484.9	9.185594559	-999.25	100.626503	84.96186829	0.355996341	0.270340413	1.026040912	0.375196606	2.096479416	-999.25	-999.25	1484.969116	-999.25	1474.261231	400943.6875	87044.89063
1485	9.391318321	-999.25	98.49088287	90.01992035	1.995444059	0.567424417	2.101776362	0.362599224	2.076252699	-999.25	-999.25	1485.069092	-999.25	1474.361084	400943.6875	87044.88281
1485.1	9.804637909	-999.25	93.19350433	98.05831146	12.0901947	1.516899467	3.314112425	0.350788206	2.092591286	-999.25	-999.25	1485.169067	-999.25	1474.460938	400943.6875	87044.875
1485.2	10.0085659	-999.25	89.23217773	102.1719437	488.6679688	10.77112007	3.881062508	0.340075582	2.068613529	-999.25	-999.25	1485.269043	-999.25	1474.560791	400943.6875	87044.875
1485.3	10.07887077	-999.25	85.79624176	104.0522842	1105.961792	22.6674099	4.050670624	0.332184255	2.022338629	-999.25	-999.25	1485.369019	-999.25	1474.660767	400943.6875	87044.86719
1485.4	10.09941006	-999.25	79.59663391	107.554184	356.0232239	11.51229096	4.203492165	0.344520211	1.998782039	-999.25	-999.25	1485.468994	-999.25	1474.76062	400943.6875	87044.85938
1485.5	10.09724045	-999.25	76.98002625	109.0747299	23.33217049	5.546345711	4.696060658	0.349086881	1.962351918	-999.25	-999.25	1485.568848	-999.25	1474.860474	400943.6875	87044.85938
1485.6	10.08102799	-999.25	76.99105835	109.0724716	3.812414169	3.562736988	5.411406517	0.348482668	1.920002341	-999.25	-999.25	1485.668823	-999.25	1474.960327	400943.6875	87044.85156
1485.7	10.12328529	-999.25	75.94433594	108.2718811	3.433542728	3.553091288	5.503203869	0.36062178	1.951301575	-999.25	-999.25	1485.768799	-999.25	1475.060303	400943.6875	87044.84375
1485.8	10.47595501	-999.25	75.04196167	107.87323	3.336373091	3.547090292	5.919270039	0.364543319	2.021247625	-999.25	-999.25	1485.868774	-999.25	1475.160156	400943.6875	87044.84375
1485.9	11.11060047	-999.25	74.27069855	107.8396988	3.495100021	3.544399977	6.629899979	0.361000001	2.126300097	-999.25	-999.25	1485.96875	-999.25	1475.26001	400943.6875	87044.83594
1486	11.49570465	-999.25	74.55134583	109.3861618	3.545362473	3.505489349	6.385674477	0.366380572	2.26744175	-999.25	-999.25	1486.068726	-999.25	1475.359863	400943.6875	87044.82813
1486.1	11.76234055	-999.25	75.14091492	111.3021393	3.567983151	3.46389246	6.170152187	0.373229116	2.376569033	-999.25	-999.25	1486.168701	-999.25	1475.459717	400943.6875	87044.82813
1486.2	11.89856148	-999.25	76.0705719	113.6249008	3.560174704	3.419338703	5.986227989	0.381693691	2.45045352	-999.25	-999.25	1486.268677	-999.25	1475.559692	400943.6875	87044.82031
1486.3	12.00298595	-999.25	76.62199402	112.2664185	3.649627686	3.489287138	5.269459248	0.377539873	2.428950548	-999.25	-999.25	1486.368652	-999.25	1475.659546	400943.6875	87044.8125
1486.4	12.08429527	-999.25	76.90473938	110.7880478	3.843177319	3.638504744	4.841319561	0.367638588	2.422240973	-999.25	-999.25	1486.468506	-999.25	1475.759399	400943.6875	87044.8125
1486.5	12.13685417	-999.25	76.85388947	109.3974915	4.169292927	3.885945559	4.834823608	0.350906283	2.441729307	-999.25	-999.25	1486.568481	-999.25	1475.859253	400943.6875	87044.80469
1486.6	12.24392605	-999.25	75.46257782	108.5383072	4.652896404	4.227286339	4.698244095	0.34289369	2.497579098	-999.25	-999.25	1486.668457	-999.25	1475.959229	400943.6875	87044.79688
1486.7	12.38301849	-999.25	74.07415009	108.5341034	5.125397682	4.555559158	4.582708836	0.337552488	2.553026438	-999.25	-999.25	1486.768433	-999.25	1476.059082	400943.6875	87044.79688
1486.8	12.56490803	-999.25	72.9227066	109.8327866	5.552497387	4.846241951	4.524047375	0.335059047	2.601517439	-999.25	-999.25	1486.868408	-999.25	1476.158936	400943.6875	87044.78906
1486.9	12.63165379	-999.25	71.96414185	106.293335	5.638376713	4.868216515	6.394643784	0.344080031	2.631304264	-999.25	-999.25	1486.968384	-999.25	1476.258789	400943.6875	87044.78125
1487	12.6686163	-999.25	71.59835053	103.0504456	5.601347923	4.796452045	8.076451302	0.352097094	2.643000364	-999.25	-999.25	1487.068359	-999.25	1476.358765	400943.6875	87044.78125
1487.1	12.68462658	-999.25	72.35997009	102.0418472	5.432516098	4.627029419	8.725401878	0.354196847	2.624627829	-999.25	-999.25	1487.168335	-999.25	1476.458618	400943.6875	87044.77344
1487.2	12.68748856	-999.25	73.52468109	102.6503677	5.228320599	4.439633369	6.603346825	0.359159589	2.606201887	-999.25	-999.25	1487.268311	-999.25	1476.558472	400943.6875	87044.76563
1487.3	12.67556	-999.25	74.67285156	105.4615707	4.999695778	4.238220692	4.615463257	0.364187658	2.586887598	-999.25	-999.25	1487.368286	-999.25	1476.658325	400943.6875	87044.76563
1487.4	12.63422108	-999.25	75.53781128	112.8572388	4.730667114	4.012236118	4.625895977	0.36766535	2.565365315	-999.25	-999.25	1487.46814	-999.25	1476.758301	400943.6875	87044.75781
1487.5	12.55857277	-999.25	76.30093384	116.1895523	4.625207424	3.954559088	5.237546921	0.366156161	2.551273584	-999.25	-999.25	1487.568115	-999.25	1476.858154	400943.6875	87044.75781
1487.6	12.47577572	-999.25	76.85211945	117.536438	4.596255779	3.964371204	5.701424122	0.363180578	2.542733669	-999.25	-999.25	1487.668091	-999.25	1476.958008	400943.6875	87044.75
1487.7	12.40491009	-999.25	76.82128143	116.609932	4.64776516	4.02060461	5.072290421	0.360555917	2.544570923	-999.25	-999.25	1487.768066	-999.25	1477.057861	400943.6875	87044.74219
1487.8	12.38781738	-999.25	76.76596069	114.3182449	4.531926632	3.960273981	4.598544598	0.354660898	2.550566196	-999.25	-999.25	1487.868042	-999.25	1477.157837	400943.6875	87044.74219
1487.9	12.39928627	-999.25	76.96247864	112.8027573	4.341673374	3.838742971	4.416311741	0.348997384	2.556565762	-999.25	-999.25	1487.968018	-999.25	1477.25769	400943.6875	87044.73438
1488	12.44016457	-999.25	78.28951263	117.0248718	4.122381687	3.656525135	5.221692085	0.350047231	2.555318832	-999.25	-999.25	1488.067993	-999.25	1477.357544	400943.6875	87044.72656
1488.1	12.5161171	-999.25	79.23126221	122.0032196	3.999074221	3.562709808	5.449296951	0.345215231	2.551022291	-999.25	-999.25	1488.167969	-999.25	1477.457398	400943.6875	87044.72656
1488.2	12.57027054	-999.25	79.98321533	126.9124069	3.913276196	3.507859469	5.259249687	0.33804068	2.545182467	-999.25	-999.25	1488.267944	-999.25	1477.557373	400943.6875	87044.71875
1488.3	12.38149166	-999.25	80.76687622	129.04599	3.759536266	3.417570829	4.299603939	0.334759831	2.539342642	-999.25	-999.25	1488.36792	-999.25	1477.657227	400943.6875	87044.71094
1488.4	12.3102932	-999.25	81.78137207	130.9806366	3.666142941	3.376594544	3.619947195	0.331721515	2.537827492	-999.25	-999.25	1488.467773	-999.25	1477.75708	400943.6875	87044.71094
1488.5	12.30849266	-999.25	82.74134827	132.1739655	3.632451057	3.383484602	3.208718538	0.328991354	2.5386765	-999.25	-999.25	1488.567749	-999.25	1477.856934	400943.6875	87044.70313
1488.6	12.26820374	-999.25	81.74298859	127.2747574	3.816703081	3.559403181	3.724138498	0.327810258	2.536248684	-999.25	-999.25	1488.667725	-999.25	1477.956909	400943.6875	87044.69531
1488.7	12.25072479	-999.25	80.59577179	124.9160843	3.977735758	3.714413166	4.137214184	0.329685301	2.53959775	-999.25	-999.25	1488.7677	-999.25	1478.056763	400943.6875	87044.69531
1488.8	12.25213909	-999.25	79.36472321	124.359108	4.119791985	3.85351491	4.474987984	0.333275586	2.547349215	-999.25	-999.25	1488.867676	-999.25	1478.156616	400943.6875	87044.6875
1488.9	12.28711319	-999.25	78.77200317	120.9661331	4.233243465	3.992491245	4.867901325	0.323629916	2.55528903	-999.25	-999.25	1488.967651	-999.25	1478.25647	400943.6875	87044.67969
1489	12.29325485	-999.25	77.77632141	119.828392	4.413434982	4.184457302	4.870882988	0.315895021	2.565787792	-999.25	-999.25	1489.067627	-999.25	1478.356323	400943.6875	87044.67969
1489.1	12.27278137	-999.25	76.40866852	120.7724228	4.655232906	4.425336361	4.51392746	0.309923858	2.578648567	-999.25	-999.25	1489.167603	-999.25	1478.456299	400943.6875	87044.67188
1489.2	12.23276806	-999.25	76.38613892	123.3929215	4.635744095	4.409569264	4.581775665	0.29709056	2.57504034	-999.25	-999.25	1489.267578	-999.25	1478.556152	400943.6875	87044.66406
1489.3	12.20645905	-999.25	76.43325043	125.3811264	4.551900864	4.301375866	4.630517006	0.289247006	2.574276924	-999.25	-999.25	1489.367554	-999.25	1478.656006	400943.6875	87044.66406
1489.4	12.19556618	-999.25	76.55221558	126.6544876	4.397242546	4.090942383	4.655976296	0.287016034	2.576770306	-999.25	-999.25	1489.467407	-999.25	1478.755859	400943.6875	87044.65625
1489.5	12.18579292	-999.25	76.44631195	126.4986954	4.264168739	3.928220511	5.478961945	0.299962997	2.573167801	-999.25	-999.25	1489.567383	-999.25	1478.855835	400943.6875	87044.64844
1489.6	12.18011665	-999.25	76.38768768	124.5228195	4.12131691	3.773568392	5.659114838	0.320614457	2.567477942	-999.25	-999.25	1489.667358	-999.25	1478.955689	400943.6875	87044.64844
1489.7	12.1799202	-999.25	76.4100647	120.1808929	3.963574171	3.626324415	4.906555653	0.350601316	2.559407234	-999.25	-999.25	1489.767334	-999.25	1479.055542	400943.6875	87044.64063
1489.8	12.17086506	-999.25	75.17893219	121.2848511	3.959433794	3.623470068	3.855650187	0.367005527	2.528895378	-999.25	-999.25	1489.86731	-999.25	1479.155396	400943.6875	87044.63281
1489.9	12.00433159	-999.25	75.26848602	122.6352234	3.964292526	3.631749392	2.880299807	0.368676394	2.500182867	-999.25	-999.25	1489.967285	-999.25	1479.255371	400943.6875	87044.63281
1490	11.57808495	-999.25	77.78095245	123.3903427	3.955762386	3.63188076	2.085352182	0.348400801	2.478595018	-999.25	-999.25	1490.067261	-999.25	1479.355225	400943.6875	87044.625
1490.1	11.41621494	-999.25	79.01066589	124.3283844	3.875561237	3.576889038	1.726691365	0.311856687	2.471486569	-999.25	-999.25	1490.167236	-999.25	1479.455078	400943.6875	87044.61719
